0,92,92,,,
0,3,3,,,
0,92,100,,,
0,3,3,,,
0,100,90,,,
0,3,3,,,
0,94,91,,,
0,3,3,,,
0,101,101,,,
0,3,3,,,
0,90,93,,,
0,3,3,,,
0,88,91,,,
0,3,3,,,
0,91,100,,,
0,3,3,,,
0,92,89,,,
0,3,3,,,
0,94,92,,,
0,3,3,,,
0,96,93,,,
0,3,3,,,
0,91,90,,,
0,3,3,,,
0,90,92,,,
0,3,3,,,
0,93,93,,,
0,3,3,,,
0,86,100,,,
0,3,3,,,
0,90,92,,,
0,3,3,,,
0,92,101,,,
0,3,3,,,
0,100,94,,,
0,3,3,,,
0,92,91,,,
0,3,3,,,
0,100,103,,,
0,3,3,,,
0,94,93,,,
0,3,3,,,
0,89,91,,,
0,3,3,,,
0,93,101,,,
0,3,3,,,
0,92,93,,,
0,3,3,,,
0,92,94,,,
0,3,3,,,
0,93,92,,,
0,3,3,,,
0,92,90,,,
0,3,3,,,
0,90,90,,,
0,3,3,,,
0,85,89,,,
0,3,3,,,
0,92,100,,,
0,3,3,,,
0,93,93,,,
0,3,3,,,
0,92,101,,,
0,3,3,,,
0,99,90,,,
0,3,3,,,
0,92,91,,,
0,3,3,,,
0,101,101,,,
0,3,3,,,
0,92,93,,,
0,3,3,,,
0,92,91,,,
0,3,3,,,
0,94,100,,,
0,3,3,,,
0,92,96,,,
0,3,3,,,
0,90,92,,,
0,3,3,,,
0,91,91,,,
0,3,3,,,
0,92,92,,,
0,3,3,,,
0,91,91,,,
0,3,3,,,
0,88,92,,,
0,3,3,,,
0,88,101,,,
0,3,3,,,
0,91,93,,,
0,3,3,,,
0,92,100,,,
0,3,3,,,
0,101,94,,,
0,3,3,,,
0,92,89,,,
0,3,3,,,
0,99,100,,,
0,3,3,,,
0,90,92,,,
0,3,3,,,
0,87,89,,,
0,3,3,,,
0,91,100,,,
0,3,3,,,
0,92,91,,,
0,3,3,,,
0,94,92,,,
0,3,3,,,
0,91,91,,,
0,3,3,,,
0,93,92,,,
0,3,3,,,
0,90,91,,,
0,3,3,,,
0,89,89,,,
0,3,3,,,
0,85,97,,,
0,3,3,,,
0,90,92,,,
0,3,3,,,
0,93,100,,,
0,3,3,,,
0,99,91,,,
0,3,3,,,
0,91,89,,,
0,3,3,,,
0,100,101,,,
0,3,3,,,
0,90,93,,,
0,3,3,,,
0,89,93,,,
0,3,3,,,
0,93,99,,,
0,3,3,,,
0,92,91,,,
0,3,3,,,
0,91,92,,,
0,3,3,,,
0,89,91,,,
0,3,3,,,
0,91,91,,,
0,3,3,,,
0,91,91,,,
0,3,3,,,
0,91,93,,,
0,3,3,,,
0,89,101,,,
0,3,3,,,
0,91,93,,,
0,3,3,,,
0,93,101,,,
0,3,3,,,
0,98,90,,,
0,3,3,,,
0,92,91,,,
0,3,3,,,
0,97,99,,,
0,3,3,,,
0,92,92,,,
0,3,3,,,
0,92,91,,,
0,3,3,,,
0,94,100,,,
0,3,3,,,
0,94,91,,,
0,3,3,,,
0,91,92,,,
0,3,3,,,
0,90,91,,,
0,3,3,,,
0,90,90,,,
0,3,3,,,
0,90,91,,,
0,3,3,,,
0,91,93,,,
0,3,3,,,
0,92,101,,,
0,3,3,,,
0,91,93,,,
0,3,3,,,
0,92,100,,,
0,3,3,,,
0,99,90,,,
0,3,3,,,
0,91,89,,,
0,3,3,,,
0,100,101,,,
0,3,3,,,
0,91,94,,,
0,3,3,,,
0,92,91,,,
0,3,3,,,
0,94,101,,,
0,3,3,,,
0,92,89,,,
0,3,3,,,
0,91,93,,,
0,3,3,,,
0,89,89,,,
0,3,3,,,
0,91,91,,,
0,3,3,,,
0,91,91,,,
0,3,3,,,
0,88,93,,,
0,3,3,,,
0,85,100,,,
0,3,3,,,
0,91,93,,,
0,3,3,,,
0,92,101,,,
0,3,3,,,
0,97,90,,,
0,3,3,,,
0,94,91,,,
0,3,3,,,
0,101,101,,,
0,3,3,,,
0,90,94,,,
0,3,3,,,
0,92,93,,,
0,3,3,,,
0,92,100,,,
0,3,3,,,
0,90,91,,,
0,3,3,,,
0,92,92,,,
0,3,3,,,
0,92,92,,,
0,3,3,,,
0,92,91,,,
0,3,3,,,
0,92,92,,,
0,3,3,,,
0,91,92,,,
0,3,3,,,
0,92,102,,,
0,3,3,,,
0,91,92,,,
0,3,3,,,
0,92,100,,,
0,3,3,,,
0,101,92,,,
0,3,3,,,
0,93,91,,,
0,3,3,,,
0,99,101,,,
0,3,3,,,
0,91,92,,,
0,3,3,,,
0,87,89,,,
0,3,3,,,
0,90,99,,,
0,3,3,,,
0,91,91,,,
0,3,3,,,
0,94,92,,,
0,3,3,,,
0,91,91,,,
0,3,3,,,
0,91,94,,,
0,3,3,,,
0,91,92,,,
0,3,3,,,
0,87,92,,,
0,3,3,,,
0,87,99,,,
0,3,3,,,
0,90,89,,,
0,3,3,,,
0,93,101,,,
0,3,3,,,
0,100,92,,,
0,3,3,,,
0,94,91,,,
0,3,3,,,
0,101,101,,,
0,3,3,,,
0,92,93,,,
0,3,3,,,
0,89,89,,,
0,3,3,,,
0,91,99,,,
0,3,3,,,
0,91,92,,,
0,3,3,,,
0,91,93,,,
0,3,3,,,
0,89,91,,,
0,3,3,,,
0,94,92,,,
0,3,3,,,
0,92,92,,,
0,3,3,,,
0,91,92,,,
0,3,3,,,
0,92,101,,,
0,3,3,,,
0,90,92,,,
0,3,3,,,
0,92,101,,,
0,3,3,,,
0,100,91,,,
0,3,3,,,
0,92,93,,,
0,3,3,,,
0,101,101,,,
0,3,3,,,
0,90,93,,,
0,3,3,,,
0,92,91,,,
0,3,3,,,
0,90,97,,,
0,3,3,,,
0,92,89,,,
0,3,3,,,
0,90,92,,,
0,3,3,,,
0,96,96,,,
0,3,3,,,
0,91,90,,,
0,3,3,,,
0,92,93,,,
0,3,3,,,
0,89,92,,,
0,3,3,,,
0,84,99,,,
0,3,3,,,
0,91,93,,,
0,3,3,,,
0,93,101,,,
0,3,3,,,
0,98,92,,,
0,3,3,,,
0,92,91,,,
0,3,3,,,
0,100,98,,,
0,3,3,,,
0,92,93,,,
0,3,3,,,
0,87,91,,,
0,3,3,,,
0,94,103,,,
0,3,3,,,
0,91,91,,,
0,3,3,,,
0,91,92,,,
0,3,3,,,
0,91,92,,,
0,3,3,,,
0,94,94,,,
0,3,3,,,
0,90,90,,,
0,3,3,,,
0,89,93,,,
0,3,3,,,
0,87,99,,,
0,3,3,,,
0,92,92,,,
0,3,3,,,
0,92,99,,,
0,3,3,,,
0,97,92,,,
0,3,3,,,
0,92,89,,,
0,3,3,,,
0,100,99,,,
0,3,3,,,
0,90,92,,,
0,3,3,,,
0,89,91,,,
0,3,3,,,
0,91,100,,,
0,3,3,,,
0,92,91,,,
0,3,3,,,
0,92,93,,,
0,3,3,,,
0,89,89,,,
0,3,3,,,
0,91,91,,,
0,3,3,,,
0,94,92,,,
0,3,3,,,
0,91,92,,,
0,3,3,,,
0,89,101,,,
0,3,3,,,
0,91,92,,,
0,3,3,,,
0,93,100,,,
0,3,3,,,
0,99,94,,,
0,3,3,,,
0,91,89,,,
0,3,3,,,
0,100,101,,,
0,3,3,,,
0,92,92,,,
0,3,3,,,
0,92,91,,,
0,3,3,,,
0,91,101,,,
0,3,3,,,
0,93,93,,,
0,3,3,,,
0,90,93,,,
0,3,3,,,
0,92,91,,,
0,3,3,,,
0,92,93,,,
0,3,3,,,
0,90,92,,,
0,3,3,,,
0,89,92,,,
0,3,3,,,
0,87,99,,,
0,3,3,,,
0,92,92,,,
0,3,3,,,
0,93,101,,,
0,3,3,,,
0,99,91,,,
0,3,3,,,
0,91,91,,,
0,3,3,,,
0,98,99,,,
0,3,3,,,
0,91,95,,,
0,3,3,,,
0,88,90,,,
0,3,3,,,
0,94,101,,,
0,3,3,,,
0,93,91,,,
0,3,3,,,
0,94,92,,,
0,3,3,,,
0,91,91,,,
0,3,3,,,
0,90,94,,,
0,3,3,,,
0,91,93,,,
0,3,3,,,
0,89,92,,,
0,3,3,,,
0,89,101,,,
0,3,3,,,
0,90,92,,,
0,3,3,,,
0,92,99,,,
0,3,3,,,
0,99,92,,,
0,3,3,,,
0,94,91,,,
0,3,3,,,
0,98,101,,,
0,3,3,,,
0,92,93,,,
0,3,3,,,
0,92,92,,,
0,3,3,,,
0,92,99,,,
0,3,3,,,
0,92,91,,,
0,3,3,,,
0,93,93,,,
0,3,3,,,
0,89,91,,,
0,3,3,,,
0,91,90,,,
0,3,3,,,
0,91,91,,,
0,3,3,,,
0,89,92,,,
0,3,3,,,
0,89,101,,,
0,3,3,,,
0,92,92,,,
0,3,3,,,
0,93,101,,,
0,3,3,,,
0,100,92,,,
0,3,3,,,
0,93,93,,,
0,3,3,,,
0,100,100,,,
0,3,3,,,
0,90,93,,,
0,3,3,,,
0,92,91,,,
0,3,3,,,
0,94,101,,,
0,3,3,,,
0,91,96,,,
0,3,3,,,
0,90,92,,,
0,3,3,,,
0,89,89,,,
0,3,3,,,
0,91,94,,,
0,3,3,,,
0,90,90,,,
0,3,3,,,
0,89,92,,,
0,3,3,,,
0,86,100,,,
0,3,3,,,
0,94,92,,,
0,3,3,,,
0,93,100,,,
0,3,3,,,
0,100,94,,,
0,3,3,,,
0,90,91,,,
0,3,3,,,
0,102,100,,,
0,3,3,,,
0,90,92,,,
0,3,3,,,
0,87,91,,,
0,3,3,,,
0,92,100,,,
0,3,3,,,
0,91,91,,,
0,3,3,,,
0,94,93,,,
0,3,3,,,
0,91,89,,,
0,3,3,,,
0,92,90,,,
0,3,3,,,
0,90,91,,,
0,3,3,,,
0,89,92,,,
0,3,3,,,
0,89,101,,,
0,3,3,,,
0,92,92,,,
0,3,3,,,
0,92,101,,,
0,3,3,,,
0,100,91,,,
0,3,3,,,
0,92,92,,,
0,3,3,,,
0,102,101,,,
0,3,3,,,
0,92,92,,,
0,3,3,,,
0,87,89,,,
0,3,3,,,
0,90,100,,,
0,3,3,,,
0,93,91,,,
0,3,3,,,
0,92,94,,,
0,3,3,,,
0,91,91,,,
0,3,3,,,
0,91,94,,,
0,3,3,,,
0,93,94,,,
0,3,3,,,
0,89,92,,,
0,3,3,,,
0,89,101,,,
0,3,3,,,
0,90,92,,,
0,3,3,,,
0,92,100,,,
0,3,3,,,
0,101,92,,,
0,3,3,,,
0,92,91,,,
0,3,3,,,
0,101,103,,,
0,3,3,,,
0,90,92,,,
0,3,3,,,
0,92,91,,,
0,3,3,,,
0,92,97,,,
0,3,3,,,
0,91,91,,,
0,3,3,,,
0,91,92,,,
0,3,3,,,
0,93,92,,,
0,3,3,,,
0,91,90,,,
0,3,3,,,
0,90,91,,,
0,3,3,,,
0,91,92,,,
0,3,3,,,
0,92,100,,,
0,3,3,,,
0,91,92,,,
0,3,3,,,
0,89,99,,,
0,3,3,,,
0,99,92,,,
0,3,3,,,
0,91,91,,,
0,3,3,,,
0,100,100,,,
0,3,3,,,
0,92,93,,,
0,3,3,,,
0,92,91,,,
0,3,3,,,
0,90,100,,,
0,3,3,,,
0,91,91,,,
0,3,3,,,
0,91,93,,,
0,3,3,,,
0,91,91,,,
0,3,3,,,
0,91,92,,,
0,3,3,,,
0,91,92,,,
0,3,3,,,
0,89,92,,,
0,3,3,,,
0,87,101,,,
0,3,3,,,
0,92,95,,,
0,3,3,,,
0,92,101,,,
0,3,3,,,
0,97,90,,,
0,3,3,,,
0,92,91,,,
0,3,3,,,
0,100,100,,,
0,3,3,,,
0,91,93,,,
0,3,3,,,
0,89,91,,,
0,3,3,,,
0,90,100,,,
0,3,3,,,
0,91,89,,,
0,3,3,,,
0,89,92,,,
0,3,3,,,
0,89,91,,,
0,3,3,,,
0,91,90,,,
0,3,3,,,
0,89,90,,,
0,3,3,,,
0,91,93,,,
0,3,3,,,
0,85,97,,,
0,3,3,,,
0,91,92,,,
0,3,3,,,
0,93,101,,,
0,3,3,,,
0,100,92,,,
0,3,3,,,
0,91,90,,,
0,3,3,,,
0,100,100,,,
0,3,3,,,
0,90,92,,,
0,3,3,,,
0,92,91,,,
0,3,3,,,
0,91,102,,,
0,3,3,,,
0,94,91,,,
0,3,3,,,
0,90,92,,,
0,3,3,,,
0,93,93,,,
0,3,3,,,
0,91,91,,,
0,3,3,,,
0,94,93,,,
0,3,3,,,
0,89,92,,,
0,3,3,,,
0,89,101,,,
0,3,3,,,
0,91,95,,,
0,3,3,,,
0,92,100,,,
0,3,3,,,
0,100,94,,,
0,3,3,,,
0,92,89,,,
0,3,3,,,
0,100,97,,,
0,3,3,,,
0,91,93,,,
0,3,3,,,
0,89,91,,,
0,3,3,,,
0,90,97,,,
0,3,3,,,
0,91,92,,,
0,3,3,,,
0,93,93,,,
0,3,3,,,
0,89,91,,,
0,3,3,,,
0,94,94,,,
0,3,3,,,
0,94,94,,,
0,3,3,,,
0,91,92,,,
0,3,3,,,
0,92,100,,,
0,3,3,,,
0,90,92,,,
0,3,3,,,
0,92,100,,,
0,3,3,,,
0,101,92,,,
0,3,3,,,
0,93,96,,,
0,3,3,,,
0,97,99,,,
0,3,3,,,
0,91,92,,,
0,3,3,,,
0,92,91,,,
0,3,3,,,
0,92,101,,,
0,3,3,,,
0,90,91,,,
0,3,3,,,
0,91,93,,,
0,3,3,,,
0,89,89,,,
0,3,3,,,
0,91,92,,,
0,3,3,,,
0,91,90,,,
0,3,3,,,
0,89,92,,,
0,3,3,,,
0,87,101,,,
0,3,3,,,
0,91,92,,,
0,3,3,,,
0,93,100,,,
0,3,3,,,
0,99,91,,,
0,3,3,,,
0,92,91,,,
0,3,3,,,
0,101,101,,,
0,3,3,,,
0,90,92,,,
0,3,3,,,
0,92,90,,,
0,3,3,,,
0,92,101,,,
0,3,3,,,
0,90,91,,,
0,3,3,,,
0,92,92,,,
0,3,3,,,
0,91,91,,,
0,3,3,,,
0,91,92,,,
0,3,3,,,
0,90,90,,,
0,3,3,,,
0,91,92,,,
0,3,3,,,
0,89,101,,,
0,3,3,,,
0,92,93,,,
0,3,3,,,
0,93,101,,,
0,3,3,,,
0,101,92,,,
0,3,3,,,
0,91,91,,,
0,3,3,,,
0,99,100,,,
0,3,3,,,
0,90,92,,,
0,3,3,,,
0,92,91,,,
0,3,3,,,
0,91,99,,,
0,3,3,,,
0,94,91,,,
0,3,3,,,
0,90,92,,,
0,3,3,,,
0,91,91,,,
0,3,3,,,
0,91,91,,,
0,3,3,,,
0,92,94,,,
0,3,3,,,
0,89,93,,,
0,3,3,,,
0,89,100,,,
0,3,3,,,
0,94,93,,,
0,3,3,,,
0,92,98,,,
0,3,3,,,
0,100,92,,,
0,3,3,,,
0,93,91,,,
0,3,3,,,
0,100,100,,,
0,3,3,,,
0,91,93,,,
0,3,3,,,
0,89,92,,,
0,3,3,,,
0,92,100,,,
0,3,3,,,
0,91,91,,,
0,3,3,,,
0,90,92,,,
0,3,3,,,
0,93,93,,,
0,3,3,,,
0,94,92,,,
0,3,3,,,
0,91,91,,,
0,3,3,,,
0,89,93,,,
0,3,3,,,
0,89,101,,,
0,3,3,,,
0,91,92,,,
0,3,3,,,
0,92,100,,,
0,3,3,,,
0,100,94,,,
0,3,3,,,
0,91,93,,,
0,3,3,,,
0,100,100,,,
0,3,3,,,
0,90,93,,,
0,3,3,,,
0,92,91,,,
0,3,3,,,
0,94,101,,,
0,3,3,,,
0,94,93,,,
0,3,3,,,
0,91,93,,,
0,3,3,,,
0,91,91,,,
0,3,3,,,
0,90,90,,,
0,3,3,,,
0,92,92,,,
0,3,3,,,
0,89,92,,,
0,3,3,,,
0,89,100,,,
0,3,3,,,
0,90,92,,,
0,3,3,,,
0,92,101,,,
0,3,3,,,
0,100,94,,,
0,3,3,,,
0,92,91,,,
0,3,3,,,
0,97,99,,,
0,3,3,,,
0,92,93,,,
0,3,3,,,
0,87,91,,,
0,3,3,,,
0,94,101,,,
0,3,3,,,
0,91,91,,,
0,3,3,,,
0,94,93,,,
0,3,3,,,
0,89,93,,,
0,3,3,,,
0,92,94,,,
0,3,3,,,
0,90,91,,,
0,3,3,,,
0,89,92,,,
0,3,3,,,
0,86,99,,,
0,3,3,,,
0,92,93,,,
0,3,3,,,
0,92,100,,,
0,3,3,,,
0,101,92,,,
0,3,3,,,
0,92,93,,,
0,3,3,,,
0,98,100,,,
0,3,3,,,
0,91,93,,,
0,3,3,,,
0,92,91,,,
0,3,3,,,
0,91,100,,,
0,3,3,,,
0,92,91,,,
0,3,3,,,
0,90,92,,,
0,3,3,,,
0,91,91,,,
0,3,3,,,
0,93,94,,,
0,3,3,,,
0,90,92,,,
0,3,3,,,
0,89,92,,,
0,3,3,,,
0,89,101,,,
0,3,3,,,
0,94,93,,,
0,3,3,,,
0,92,100,,,
0,3,3,,,
0,100,91,,,
0,3,3,,,
0,91,89,,,
0,3,3,,,
0,100,101,,,
0,3,3,,,
0,91,92,,,
0,3,3,,,
0,92,93,,,
0,3,3,,,
0,93,100,,,
0,3,3,,,
0,94,91,,,
0,3,3,,,
0,91,93,,,
0,3,3,,,
0,91,89,,,
0,3,3,,,
0,94,90,,,
0,3,3,,,
0,91,93,,,
0,3,3,,,
0,91,93,,,
0,3,3,,,
0,87,100,,,
0,3,3,,,
0,92,93,,,
0,3,3,,,
0,92,101,,,
0,3,3,,,
0,101,93,,,
0,3,3,,,
0,91,96,,,
0,3,3,,,
0,101,101,,,
0,3,3,,,
0,91,92,,,
0,3,3,,,
0,89,91,,,
0,3,3,,,
0,91,99,,,
0,3,3,,,
0,92,91,,,
0,3,3,,,
0,91,92,,,
0,3,3,,,
0,91,91,,,
0,3,3,,,
0,91,91,,,
0,3,3,,,
0,92,91,,,
0,3,3,,,
0,89,92,,,
0,3,3,,,
0,87,98,,,
0,3,3,,,
0,91,95,,,
0,3,3,,,
0,92,100,,,
0,3,3,,,
0,99,91,,,
0,3,3,,,
0,94,91,,,
0,3,3,,,
0,99,98,,,
0,3,3,,,
0,92,95,,,
0,3,3,,,
0,92,91,,,
0,3,3,,,
0,92,102,,,
0,3,3,,,
0,90,91,,,
0,3,3,,,
0,92,95,,,
0,3,3,,,
0,93,91,,,
0,3,3,,,
0,92,92,,,
0,3,3,,,
0,92,91,,,
0,3,3,,,
0,91,93,,,
0,3,3,,,
0,89,99,,,
0,3,3,,,
0,92,93,,,
0,3,3,,,
0,93,100,,,
0,3,3,,,
0,99,91,,,
0,3,3,,,
0,91,91,,,
0,3,3,,,
0,97,100,,,
0,3,3,,,
0,91,92,,,
0,3,3,,,
0,88,89,,,
0,3,3,,,
0,91,99,,,
0,3,3,,,
0,90,91,,,
0,3,3,,,
0,94,92,,,
0,3,3,,,
0,91,91,,,
0,3,3,,,
0,94,94,,,
0,3,3,,,
0,92,92,,,
0,3,3,,,
0,89,92,,,
0,3,3,,,
0,89,101,,,
0,3,3,,,
0,90,92,,,
0,3,3,,,
0,92,100,,,
0,3,3,,,
0,98,91,,,
0,3,3,,,
0,94,91,,,
0,3,3,,,
0,100,99,,,
0,3,3,,,
0,90,92,,,
0,3,3,,,
0,92,93,,,
0,3,3,,,
0,92,97,,,
0,3,3,,,
0,94,91,,,
0,3,3,,,
0,91,92,,,
0,3,3,,,
0,91,91,,,
0,3,3,,,
0,92,90,,,
0,3,3,,,
0,91,93,,,
0,3,3,,,
0,89,92,,,
0,3,3,,,
0,86,99,,,
0,3,3,,,
0,90,92,,,
0,3,3,,,
0,92,101,,,
0,3,3,,,
0,97,90,,,
0,3,3,,,
0,91,92,,,
0,3,3,,,
0,97,97,,,
0,3,3,,,
0,90,92,,,
0,3,3,,,
0,89,91,,,
0,3,3,,,
0,91,100,,,
0,3,3,,,
0,91,89,,,
0,3,3,,,
0,90,89,,,
0,3,3,,,
0,90,91,,,
0,3,3,,,
0,94,91,,,
0,3,3,,,
0,90,90,,,
0,3,3,,,
0,91,92,,,
0,3,3,,,
0,87,100,,,
0,3,3,,,
0,90,92,,,
0,3,3,,,
0,92,100,,,
0,3,3,,,
0,100,92,,,
0,3,3,,,
0,94,89,,,
0,3,3,,,
0,100,101,,,
0,3,3,,,
0,91,92,,,
0,3,3,,,
0,92,91,,,
0,3,3,,,
0,94,102,,,
0,3,3,,,
0,91,91,,,
0,3,3,,,
0,92,92,,,
0,3,3,,,
0,91,91,,,
0,3,3,,,
0,90,92,,,
0,3,3,,,
0,92,92,,,
0,3,3,,,
0,89,93,,,
0,3,3,,,
0,84,97,,,
0,3,3,,,
0,92,92,,,
0,3,3,,,
0,92,101,,,
0,3,3,,,
0,100,92,,,
0,3,3,,,
0,90,91,,,
0,3,3,,,
0,101,102,,,
0,3,3,,,
0,91,93,,,
0,3,3,,,
0,92,91,,,
0,3,3,,,
0,94,102,,,
0,3,3,,,
0,92,91,,,
0,3,3,,,
0,94,93,,,
0,3,3,,,
0,89,89,,,
0,3,3,,,
0,90,90,,,
0,3,3,,,
0,93,92,,,
0,3,3,,,
0,89,93,,,
0,3,3,,,
0,85,97,,,
0,3,3,,,
0,91,92,,,
0,3,3,,,
0,93,101,,,
0,3,3,,,
0,100,91,,,
0,3,3,,,
0,92,93,,,
0,3,3,,,
0,100,100,,,
0,3,3,,,
0,91,93,,,
0,3,3,,,
0,92,93,,,
0,3,3,,,
0,90,101,,,
0,3,3,,,
0,91,91,,,
0,3,3,,,
0,92,93,,,
0,3,3,,,
0,91,91,,,
0,3,3,,,
0,92,90,,,
0,3,3,,,
0,91,92,,,
0,3,3,,,
0,91,93,,,
0,3,3,,,
0,87,99,,,
0,3,3,,,
0,90,92,,,
0,3,3,,,
0,93,102,,,
0,3,3,,,
0,101,92,,,
0,3,3,,,
0,92,93,,,
0,3,3,,,
0,100,101,,,
0,3,3,,,
0,91,93,,,
0,3,3,,,
0,93,93,,,
0,3,3,,,
0,91,99,,,
0,3,3,,,
0,90,89,,,
0,3,3,,,
0,93,93,,,
0,3,3,,,
0,91,91,,,
0,3,3,,,
0,91,92,,,
0,3,3,,,
0,94,92,,,
0,3,3,,,
0,91,93,,,
0,3,3,,,
0,87,99,,,
0,3,3,,,
0,91,93,,,
0,3,3,,,
0,93,101,,,
0,3,3,,,
0,101,91,,,
0,3,3,,,
0,90,89,,,
0,3,3,,,
0,100,101,,,
0,3,3,,,
0,91,93,,,
0,3,3,,,
0,89,91,,,
0,3,3,,,
0,89,101,,,
0,3,3,,,
0,91,91,,,
0,3,3,,,
0,90,92,,,
0,3,3,,,
0,96,96,,,
0,3,3,,,
0,92,93,,,
0,3,3,,,
0,91,92,,,
0,3,3,,,
0,91,92,,,
0,3,3,,,
0,92,101,,,
0,3,3,,,
0,94,92,,,
0,3,3,,,
0,93,101,,,
0,3,3,,,
0,100,92,,,
0,3,3,,,
0,92,91,,,
0,3,3,,,
0,100,101,,,
0,3,3,,,
0,92,93,,,
0,3,3,,,
0,92,91,,,
0,3,3,,,
0,92,91,,,
0,3,3,,,
0,89,96,,,
0,3,3,,,
0,93,92,,,
0,3,3,,,
0,91,91,,,
0,3,3,,,
0,94,92,,,
0,3,3,,,
0,99,92,,,
0,3,3,,,
0,92,94,,,
0,3,3,,,
0,94,94,,,
0,3,3,,,
0,98,101,,,
0,3,3,,,
0,93,91,,,
0,3,3,,,
0,93,93,,,
0,3,3,,,
0,89,92,,,
0,3,3,,,
0,89,91,,,
0,3,3,,,
0,92,91,,,
0,3,3,,,
0,96,94,,,
0,3,3,,,
0,92,91,,,
0,3,3,,,
0,85,89,,,
0,3,3,,,
0,93,92,,,
0,3,3,,,
0,89,91,,,
0,3,3,,,
0,95,95,,,
0,3,3,,,
0,101,90,,,
0,3,3,,,
0,90,92,,,
0,3,3,,,
0,93,94,,,
0,3,3,,,
0,99,101,,,
0,3,3,,,
0,93,91,,,
0,3,3,,,
0,91,92,,,
0,3,3,,,
0,90,93,,,
